TransactionID,CustomerID,TransactionDate,Amount,Merchant,MerchantCategory,Location,Channel,IsFraud
TXN104623,CUST00197,2025-01-06 23:17:00,48.65,EBAY,Retail,Los Angeles,Online,0
TXN108968,CUST01136,2025-09-13T17:51:00,74.51,  Shell Gas  ,Fuel,Houston,Mobile App,0
TXN107829,CUST00317,2025-05-27T16:20:00,173.94,UBER,Travel,CHICAGO,Online,0
TXN103394,CUST00280,12-02-2025 12:41:00,44.47,DELTA AIRLINES,Travel,delhi,POS,0
TXN103810,CUST00879,2025-02-23 02:51:00,32.05,atm withdrawal,Cash,chicago,Online,0
TXN107070,CUST00044,07/06/2025 15:11,196.78,Uber,Travel,MUMBAI,Online,0
TXN107148,CUST00032,2025-09-07T03:36:00,160.21,APPLESTORE,Electronics,Los Angeles,ATM,0
TXN107415,CUST00113,2025-03-09 23:10:00,58.08,Uber,Travel,SINGAPORE,Online,0
TXN102243,CUST00672,2025-02-14 12:43:00,73.29,netflix,Subscription,Bengaluru,POS,0
TXN103152,CUST00771,2025-04-06 08:10:00,40.09,AppleStore,Electronics,HOUSTON,Online,0
TXN103599,CUST00168,2025-03-29 04:32:00,74.4,SHELL GAS,Fuel,DELHI,POS,0
TXN105250,CUST01069,2025-06-27 06:11:00,34.52,Netflix,Subscription,london,Mobile App,0
TXN106550,CUST00251,2025-07-10T18:05:00,77.05,atm withdrawal,Cash,BENGALURU,Mobile App,0
TXN101174,CUST00997,2025-02-26 14:36:00,56.03,Walmart,Retail,CHICAGO,Online,0
TXN107753,CUST01109,2025-07-06T18:54:00,152.01,STARBUCKS,Food,DELHI,Online,0
TXN101796,CUST00186,25-07-2025 06:14:00,35.52,WALMART,Retail,Los Angeles,ATM,0
TXN105433,CUST00871,08/29/2025 14:14,40.21,TARGET,Retail,LONDON,Online,0
TXN100432,CUST00629,2025-05-31T04:11:00,110.3,Delta Airlines,Travel,singapore,Mobile App,0
TXN104966,CUST00068,2025-01-28 01:39:00,65.4,costco,Retail,london,POS,0
TXN101222,CUST00171,2025-08-06 22:09:00,91.17,ATM Withdrawal,Cash,LOS ANGELES,ATM,0
TXN100995,CUST01016,2025-05-29T01:31:00,51.94,DELTA AIRLINES,Travel,london,Mobile App,0
TXN100872,CUST01012,08/26/2025 07:01,72.05,SHELL GAS,Fuel,Chicago,ATM,0
TXN105292,CUST00787,07/27/2025 10:18,167.35,Uber,Travel,bengaluru,Online,0
TXN103922,CUST01177,10-01-2025 08:20:00,19.98,Uber,Travel,singapore,Online,0
TXN106640,CUST00290,2025-01-16T21:30:00,35.15,Marriott Hotels,Travel,London,POS,0
TXN106598,CUST00799,04/10/2025 05:03,28.86,DELTA AIRLINES,Travel,NEW YORK,Mobile App,0
TXN108700,CUST01025,07/28/2025 17:31,91.62,amazon,Retail,chicago,ATM,0
TXN108658,CUST01097,2025-08-03 01:59:00,1361.73,  Marriott Hotels  ,Travel,LONDON,POS,1
TXN102520,CUST00859,2025-04-02 00:56:00,91.7,netflix,Subscription,Delhi,ATM,0
TXN105817,CUST01127,08/23/2025 21:59,38.32,shell gas,Fuel,  New York  ,Mobile App,0
TXN108234,CUST01132,16-07-2025 02:47:00,29.7,Netflix,Subscription,Bengaluru,Online,0
TXN102701,CUST00123,2025-08-10 05:52:00,21.45,starbucks,Food,MUMBAI,Online,0
TXN104657,CUST01169,2025-03-07 04:37:00,38.89,ATM WITHDRAWAL,Cash,DELHI,Mobile App,0
TXN104278,CUST00700,2025-05-19 12:22:00,15.7,BestBuy,Electronics,Chicago,Mobile App,0
TXN100281,CUST01195,2025-09-19T14:51:00,186.28,Starbucks,Food,chicago,Mobile App,0
TXN102574,CUST00571,01/24/2025 20:44,245.41,paypal transfer,Transfer,CHICAGO,Mobile App,0
TXN100021,CUST00818,2025-07-11 14:57:00,55.51,ATM Withdrawal,Cash,los angeles,Online,0
TXN104416,CUST00095,09-07-2025 12:10:00,65.19,AMAZON,Retail,Delhi,ATM,0
TXN108688,CUST00257,06/24/2025 02:16,-74.18,Walmart,Retail,HOUSTON,Mobile App,0
TXN103860,CUST00296,2025-09-12T14:37:00,36.04,UBER,Travel,delhi,POS,0
TXN100944,CUST00535,2025-06-30T13:38:00,97.57,Starbucks,Food,london,ATM,0
TXN103450,CUST00713,2025-08-14 22:09:00,89.1,uber,Travel,Houston,ATM,0
TXN101091,CUST00292,2025-04-10 20:37:00,102.26,Target,Retail,bengaluru,POS,0
TXN102918,CUST00251,05/07/2025 17:21,151.99,  BestBuy  ,Electronics,los angeles,Online,0
TXN100601,CUST00907,2025-09-05 07:48:00,23.95,ATM Withdrawal,Cash,Delhi,Mobile App,0
TXN106464,CUST00480,2025-09-19 18:15:00,14.3,EBAY,Retail,  Bengaluru  ,ATM,0
TXN108166,CUST00215,02/07/2025 03:53,32.09,  Walmart  ,Retail,chicago,POS,0
TXN108239,CUST00785,2025-01-30 11:28:00,48.48,BestBuy,Electronics,Mumbai,Mobile App,0
TXN102191,CUST00657,2025-04-19 03:11:00,77.16,ATM Withdrawal,Cash,phoenix,ATM,0
TXN104055,CUST00171,14-08-2025 07:45:00,14.81,WALMART,Retail,BENGALURU,ATM,0
TXN108980,CUST00723,2025-02-19 18:43:00,21.63,STARBUCKS,Food,London,Mobile App,0
TXN104578,CUST00827,2025-03-15 06:39:00,214.2,  BestBuy  ,Electronics,Chicago,Mobile App,0
TXN100838,CUST00833,2025-03-09T11:18:00,134.76,  ATM Withdrawal  ,Cash,Los Angeles,POS,0
TXN104432,CUST01012,2025-03-18 10:19:00,113.77,  eBay  ,Retail,,Online,0
TXN108532,CUST00420,2025-01-23 21:15:00,78.68,amazon,Retail,Bengaluru,Online,0
TXN103514,CUST00351,2025-01-12T12:42:00,108.54,SHELL GAS,Fuel,bengaluru,Online,0
TXN108948,CUST01044,12-08-2025 07:01:00,66.32,eBay,Retail,SINGAPORE,Mobile App,0
TXN105592,CUST00676,2025-01-02 18:23:00,7.24,Walmart,Retail,London,Mobile App,0
TXN108582,CUST00130,2025-09-20 16:20:00,204.65,eBay,Retail,  Bengaluru  ,Online,0
TXN105809,CUST01019,01/27/2025 17:58,73.44,Target,Retail,  Delhi  ,POS,0
TXN104996,CUST00628,05-09-2025 14:48:00,90.94,  BestBuy  ,Electronics,  Chicago  ,Online,0
TXN107235,CUST00346,03/11/2025 06:08,6.0,Walmart,Retail,HOUSTON,ATM,0
TXN105240,CUST00830,01/03/2025 14:08,243.33,uber,Travel,Mumbai,POS,0
TXN108088,CUST01199,2025-07-20 08:30:00,55.15,Walmart,Retail,SINGAPORE,Online,0
TXN105580,CUST00590,02/18/2025 02:38,48.07,AMAZON,Retail,PHOENIX,POS,0
TXN106772,CUST00184,06-04-2025 17:40:00,118.31,COSTCO,Retail,Mumbai,ATM,0
TXN100615,CUST01171,2025-04-28 03:46:00,42.07,Amazon,Retail,HOUSTON,Mobile App,0
TXN105553,CUST00824,06/08/2025 10:41,78.09,Shell Gas,Fuel,BENGALURU,Mobile App,0
TXN102710,CUST00154,28-08-2025 19:28:00,43.33,AppleStore,Electronics,los angeles,Mobile App,0
TXN105704,CUST00327,2025-05-14T00:00:00,102.64,atm withdrawal,Cash,Houston,Mobile App,0
TXN107377,CUST00595,21-04-2025 04:35:00,61.86,netflix,Subscription,singapore,POS,0
TXN107115,CUST00633,04/11/2025 23:56,72.72,UBER,Travel,delhi,ATM,0
TXN100228,CUST01012,08-07-2025 14:51:00,104.28,AMAZON,Retail,CHICAGO,POS,0
TXN100157,CUST00204,2025-02-28T20:41:00,8.85,eBay,Retail,LONDON,Online,0
TXN106661,CUST00269,25-02-2025 22:50:00,134.23,ATM Withdrawal,Cash,DELHI,Online,0
TXN102977,CUST00919,28-04-2025 00:00:00,163.6,ebay,Retail,Chicago,ATM,0
TXN101559,CUST00172,2025-08-31T16:46:00,62.59,  Walmart  ,Retail,HOUSTON,POS,0
TXN101225,CUST00136,2025-02-15T11:58:00,57.29,BestBuy,Electronics,phoenix,Online,0
TXN104037,CUST00209,2025-05-04T14:37:00,36.12,WALMART,Retail,SINGAPORE,ATM,0
TXN104273,CUST00985,2025-03-04 08:22:00,14.45,Uber,Travel,New York,POS,0
TXN100881,CUST00994,2025-03-25T03:13:00,86.29,Uber,Travel,  Houston  ,Online,0
TXN105420,CUST00538,2025-07-19 02:58:00,75.13,Target,Retail,singapore,ATM,0
TXN100739,CUST01170,2025-04-06T19:07:00,98.63,applestore,Electronics,phoenix,ATM,0
TXN106109,CUST01072,02/28/2025 21:57,118.26,ATM Withdrawal,Cash,Bengaluru,Mobile App,0
TXN107243,CUST00780,23-07-2025 06:52:00,52.15,ATM WITHDRAWAL,Cash,Phoenix,Online,0
TXN108390,CUST00705,2025-01-24 08:30:00,43.6,target,Retail,London,POS,0
TXN104248,CUST00658,16-04-2025 03:28:00,124.96,Uber,Travel,HOUSTON,Mobile App,0
TXN108594,CUST00041,2025-02-04 17:40:00,47.25,  BestBuy  ,Electronics,bengaluru,ATM,0
TXN106536,CUST01172,15-06-2025 11:27:00,25.64,Uber,Travel,Phoenix,POS,0
TXN100743,CUST00671,2025-02-20T16:43:00,41.59,Walmart,Retail,  Houston  ,POS,0
TXN104063,CUST00006,08-04-2025 21:17:00,45.97,netflix,Subscription,Phoenix,Online,0
TXN108881,CUST01040,09-01-2025 16:33:00,,NETFLIX,Subscription,Bengaluru,Mobile App,0
TXN101121,CUST00352,07/30/2025 12:10,12.56,BestBuy,Electronics,chicago,Mobile App,0
TXN101445,CUST01048,04/13/2025 15:30,78.18,Delta Airlines,Travel,Los Angeles,Mobile App,0
TXN103289,CUST00361,13-07-2025 04:41:00,165.21,Amazon,Retail,Singapore,POS,0
TXN104948,CUST00179,13-07-2025 16:25:00,107.39,Shell Gas,Fuel,London,Mobile App,0
TXN101454,CUST00061,2025-03-23T07:06:00,102.62,  Costco  ,Retail,Delhi,Mobile App,0
TXN103815,CUST01091,2025-06-25T02:13:00,100.79,NETFLIX,Subscription,DELHI,Online,0
TXN105945,CUST00071,2025-07-16T19:19:00,64.22,netflix,Subscription,Houston,ATM,0
TXN100475,CUST00456,09/01/2025 21:22,38.86,  Netflix  ,Subscription,  Chicago  ,Online,0
TXN100571,CUST00988,2025-01-04T16:56:00,160.46,costco,Retail,chicago,Online,0
TXN108427,CUST01141,2025-02-14T06:27:00,65.26,Delta Airlines,Travel,MUMBAI,POS,0
TXN100942,CUST00650,2025-07-28T01:17:00,33.62,COSTCO,Retail,Delhi,Mobile App,0
TXN100999,CUST01040,2025-06-23 19:54:00,34.89,Walmart,Retail,DELHI,Online,0
TXN100769,CUST00738,2025-03-20T09:55:00,62.21,costco,Retail,Chicago,POS,0
TXN107944,CUST01043,2025-07-10 21:10:00,85.8,Shell Gas,Fuel,los angeles,ATM,0
TXN105572,CUST00628,04-05-2025 07:17:00,102.64,  Costco  ,Retail,BENGALURU,Mobile App,0
TXN103832,CUST00023,2025-03-31 03:21:00,,starbucks,Food,los angeles,Online,0
TXN107156,CUST01052,04/19/2025 01:01,21.85,STARBUCKS,Food,  Mumbai  ,Online,0
TXN104611,CUST00086,2025-01-02 10:29:00,49.06,UBER,Travel,LOS ANGELES,Online,0
TXN107637,CUST00941,28-04-2025 18:57:00,58.36,  Marriott Hotels  ,Travel,singapore,POS,0
TXN102944,CUST00234,2025-07-26T18:35:00,125.71,target,Retail,  Bengaluru  ,Online,0
TXN102281,CUST00590,07-03-2025 09:39:00,196.96,WALMART,Retail,LOS ANGELES,Mobile App,0
TXN100254,CUST00544,2025-04-27T23:03:00,239.06,atm withdrawal,Cash,Chicago,Mobile App,0
TXN103741,CUST00478,2025-03-07T17:15:00,90.39,BESTBUY,Electronics,Los Angeles,Mobile App,0
TXN100203,CUST00011,10-01-2025 08:13:00,89.64,PAYPAL TRANSFER,Transfer,london,Mobile App,0
TXN104654,CUST00476,06/19/2025 05:27,,target,Retail,  New York  ,Online,0
TXN100688,CUST00922,19-06-2025 06:47:00,33.18,starbucks,Food,Houston,ATM,0
TXN102209,CUST00292,08/11/2025 10:01,31.43,paypal transfer,Transfer,Chicago,Mobile App,0
TXN106810,CUST00539,2025-06-16 03:55:00,22.0,  eBay  ,Retail,Phoenix,ATM,0
TXN107652,CUST00944,2025-05-04T19:39:00,55.08,SHELL GAS,Fuel,Phoenix,Mobile App,0
TXN105178,CUST00887,08-05-2025 07:34:00,26.16,Starbucks,Food,LOS ANGELES,ATM,0
TXN100238,CUST00929,2025-01-31T05:28:00,165.26,  Amazon  ,Retail,DELHI,Online,0
TXN100306,CUST01128,2025-06-22T08:48:00,114.14,netflix,Subscription,DELHI,Mobile App,0
TXN100069,CUST00850,2025-08-27 13:03:00,85.8,uber,Travel,MUMBAI,Mobile App,0
TXN102669,CUST00232,12-07-2025 21:20:00,56.93,Uber,Travel,Phoenix,Mobile App,0
TXN108729,CUST00963,2025-04-27 23:19:00,99.36,WALMART,Retail,London,POS,0
TXN103685,CUST00749,2025-04-03 06:55:00,46.14,target,Retail,  Mumbai  ,Mobile App,0
TXN107412,CUST00548,2025-05-03 11:26:00,128.9,Walmart,Retail,Singapore,ATM,0
TXN101360,CUST00896,2025-03-06T16:07:00,81.22,Target,Retail,MUMBAI,ATM,0
TXN106660,CUST00962,05/20/2025 04:11,85.13,Marriott Hotels,Travel,Chicago,ATM,0
TXN105117,CUST00993,2025-01-16 06:40:00,34.4,ebay,Retail,Mumbai,Mobile App,0
TXN101417,CUST00231,2025-09-23T23:40:00,134.54,Target,Retail,  Mumbai  ,Online,0
TXN101242,CUST00949,2025-09-07T03:22:00,2994.74,PayPal Transfer,Transfer,BENGALURU,ATM,1
TXN104668,CUST00715,2025-03-18 03:58:00,39.33,Target,Retail,  Los Angeles  ,POS,0
TXN105926,CUST00975,2025-03-23 16:24:00,299.65,costco,Retail,,Mobile App,0
TXN106768,CUST00645,25-05-2025 21:48:00,-92.89,Netflix,Subscription,Mumbai,POS,0
TXN102725,CUST00038,02-04-2025 08:34:00,98.85,costco,Retail,Bengaluru,POS,0
TXN105479,CUST00246,2025-04-29T20:14:00,116.79,STARBUCKS,Food,Bengaluru,Mobile App,0
TXN102866,CUST00939,2025-02-15 23:56:00,171.99,AMAZON,Retail,chicago,Online,0
TXN104586,CUST00818,2025-07-10T14:32:00,8.27,Netflix,Subscription,New York,POS,0
TXN108024,CUST00343,2025-07-21T01:16:00,105.31,Starbucks,Food,Los Angeles,ATM,0
TXN104318,CUST01034,2025-03-21 21:44:00,136.79,target,Retail,Delhi,ATM,0
TXN105124,CUST00757,2025-08-21T17:03:00,47.06,Uber,Travel,los angeles,Online,0
TXN108354,CUST00152,21-08-2025 02:39:00,145.6,  Amazon  ,Retail,London,POS,0
TXN103465,CUST01188,2025-09-01T03:24:00,48.64,Shell Gas,Fuel,Singapore,Mobile App,0
TXN106653,CUST01194,15-05-2025 12:21:00,159.37,DELTA AIRLINES,Travel,new york,Mobile App,0
TXN102828,CUST00035,2025-06-06T23:52:00,54.23,Shell Gas,Fuel,Delhi,Online,0
TXN105125,CUST00816,26-05-2025 19:18:00,89.38,bestbuy,Electronics,SINGAPORE,POS,0
TXN107370,CUST00850,02/24/2025 22:21,75.81,Starbucks,Food,chicago,Online,0
TXN107215,CUST00850,2025-04-04 05:51:00,119.61,Target,Retail,DELHI,Online,0
TXN107129,CUST00221,2025-07-20 03:19:00,116.01,starbucks,Food,CHICAGO,Online,0
TXN108915,CUST00076,2025-08-11 20:45:00,161.97,  Costco  ,Retail,LONDON,Online,0
TXN107711,CUST00053,2025-07-30 22:15:00,183.35,Starbucks,Food,phoenix,ATM,0
TXN102210,CUST00735,2025-03-17 13:42:00,102.48,Shell Gas,Fuel,London,Mobile App,0
TXN103177,CUST00815,2025-09-16T22:31:00,21.11,delta airlines,Travel,London,Online,0
TXN101897,CUST00730,2025-09-05 17:09:00,203.67,ebay,Retail,bengaluru,Mobile App,0
TXN103633,CUST00631,2025-06-29T22:57:00,10.33,uber,Travel,los angeles,Mobile App,0
TXN108511,CUST00574,2025-07-04T05:16:00,83.62,COSTCO,Retail,Houston,ATM,0
TXN103912,CUST00457,2025-06-18T19:33:00,147.74,walmart,Retail,phoenix,Mobile App,0
TXN102648,CUST00280,19-06-2025 12:36:00,32.95,AMAZON,Retail,houston,Online,0
TXN100209,CUST00732,2025-06-26 07:46:00,34.37,EBAY,Retail,LOS ANGELES,ATM,0
TXN101128,CUST00806,2025-01-23T07:56:00,99.93,  Netflix  ,Subscription,Phoenix,ATM,0
TXN102559,CUST00792,15-09-2025 12:51:00,102.71,paypal transfer,Transfer,houston,ATM,0
TXN108883,CUST01049,09/03/2025 20:16,28.92,SHELL GAS,Fuel,New York,ATM,0
TXN107738,CUST00378,2025-05-30T21:03:00,221.01,Target,Retail,Singapore,ATM,0
TXN107830,CUST00017,2025-07-21T13:27:00,13.69,atm withdrawal,Cash,phoenix,Mobile App,0
TXN100746,CUST01183,2025-04-18T10:12:00,39.21,MARRIOTT HOTELS,Travel,PHOENIX,ATM,0
TXN106829,CUST00026,2025-04-21T05:18:00,97.34,TARGET,Retail,houston,POS,0
TXN100452,CUST00088,2025-08-11 06:52:00,154.81,Uber,Travel,SINGAPORE,ATM,0
TXN108606,CUST00060,2025-09-03 02:57:00,22.01,NETFLIX,Subscription,Houston,Mobile App,0
TXN105411,CUST00882,03/29/2025 16:07,85.52,PAYPAL TRANSFER,Transfer,Los Angeles,ATM,0
TXN108383,CUST00246,2025-02-23T09:15:00,19.79,BestBuy,Electronics,new york,ATM,0
TXN100379,CUST00337,04/20/2025 20:47,34.03,  Uber  ,Travel,MUMBAI,Mobile App,0
TXN106385,CUST00153,2025-02-20 22:53:00,28.73,COSTCO,Retail,New York,POS,0
TXN100054,CUST00091,01-01-2025 16:59:00,76.15,  Netflix  ,Subscription,Houston,ATM,0
TXN103078,CUST00196,04/08/2025 19:05,27.26,  BestBuy  ,Electronics,chicago,Mobile App,0
TXN104712,CUST00145,2025-08-07 21:37:00,97.24,eBay,Retail,Los Angeles,Online,0
TXN106367,CUST00609,2025-02-23T03:47:00,37.77,ATM Withdrawal,Cash,PHOENIX,POS,0
TXN108801,CUST00515,01-06-2025 22:42:00,104.65,ATM Withdrawal,Cash,PHOENIX,Online,0
TXN106517,CUST00762,2025-04-14T20:50:00,44.02,Walmart,Retail,HOUSTON,Online,0
TXN101740,CUST00926,2025-08-21T19:16:00,36.24,ATM Withdrawal,Cash,Los Angeles,ATM,0
TXN106364,CUST00898,2025-07-15 09:18:00,73.31,NETFLIX,Subscription,Mumbai,Online,0
TXN101914,CUST00083,2025-01-19 06:14:00,244.99,Walmart,Retail,NEW YORK,ATM,0
TXN107626,CUST00550,08/16/2025 10:24,108.21,AMAZON,Retail,singapore,Online,0
TXN108834,CUST00765,31-07-2025 02:16:00,153.76,delta airlines,Travel,mumbai,Mobile App,0
TXN103836,CUST01032,2025-04-09T21:53:00,54.56,Costco,Retail,Los Angeles,POS,0
TXN108977,CUST00595,2025-02-02 13:19:00,65.13,BestBuy,Electronics,houston,Online,0
TXN101157,CUST00869,05/08/2025 09:18,17.01,Walmart,Retail,  Houston  ,ATM,0
TXN107891,CUST00781,2025-02-14 11:35:00,48.99,COSTCO,Retail,New York,POS,0
TXN102114,CUST00800,2025-09-03T07:28:00,41.52,  Target  ,Retail,NEW YORK,Online,0
TXN102663,CUST00245,20-09-2025 01:15:00,48.98,SHELL GAS,Fuel,London,Mobile App,0
TXN106725,CUST00388,08/20/2025 22:11,70.9,BestBuy,Electronics,houston,Mobile App,0
TXN101920,CUST01168,06/02/2025 22:43,84.54,Delta Airlines,Travel,,ATM,0
TXN100901,CUST00477,2025-09-13 08:48:00,63.56,costco,Retail,singapore,ATM,0
TXN107292,CUST00379,2025-03-26 03:13:00,154.17,atm withdrawal,Cash,  Los Angeles  ,ATM,0
TXN107059,CUST00983,2025-09-09T07:46:00,105.91,SHELL GAS,Fuel,CHICAGO,POS,0
TXN103879,CUST00875,2025-04-10 05:34:00,162.6,Amazon,Retail,New York,Mobile App,0
TXN101389,CUST00766,2025-02-22 00:14:00,116.38,atm withdrawal,Cash,new york,Online,0
TXN106017,CUST00847,06/11/2025 19:58,77.6,  Starbucks  ,Food,  Chicago  ,Mobile App,0
TXN101878,CUST01166,2025-06-13T14:22:00,150.04,TARGET,Retail,delhi,ATM,0
TXN101606,CUST00206,2025-07-03T09:10:00,47.07,Walmart,Retail,  Chicago  ,POS,0
TXN102912,CUST01184,05/30/2025 16:04,24.65,Walmart,Retail,New York,ATM,0
TXN100218,CUST00342,29-06-2025 14:02:00,19.09,NETFLIX,Subscription,BENGALURU,Mobile App,0
TXN108116,CUST00052,02-03-2025 05:49:00,47.55,  AppleStore  ,Electronics,singapore,POS,0
TXN106634,CUST00052,2025-03-15T15:23:00,54.02,Amazon,Retail,Houston,Mobile App,0
TXN105288,CUST00688,25-05-2025 12:51:00,233.47,Uber,Travel,London,Online,0
TXN100875,CUST00741,2025-08-12T08:40:00,71.28,Shell Gas,Fuel,Los Angeles,ATM,0
TXN106709,CUST00009,07/02/2025 01:04,70.58,walmart,Retail,Los Angeles,ATM,0
TXN107700,CUST00180,2025-02-11 00:10:00,103.54,Amazon,Retail,london,Online,0
TXN104001,CUST01042,02/05/2025 14:00,50.06,TARGET,Retail,HOUSTON,Mobile App,0
TXN102556,CUST00831,17-05-2025 11:55:00,41.25,AMAZON,Retail,MUMBAI,ATM,0
TXN103379,CUST00940,2025-01-15 12:11:00,32.78,Target,Retail,SINGAPORE,Mobile App,0
TXN104958,CUST00597,04/01/2025 02:10,55.69,Marriott Hotels,Travel,Chicago,Online,0
TXN108630,CUST00731,2025-08-11T05:43:00,74.68,Amazon,Retail,new york,POS,0
TXN104570,CUST00581,08/19/2025 16:06,137.57,ATM WITHDRAWAL,Cash,Mumbai,Mobile App,0
TXN108090,CUST00307,08/02/2025 04:53,20.89,netflix,Subscription,  Los Angeles  ,Online,0
TXN100470,CUST01198,09/19/2025 21:53,131.51,amazon,Retail,London,ATM,0
TXN102812,CUST01115,2025-01-15T18:46:00,73.6,ATM WITHDRAWAL,Cash,delhi,Online,0
TXN100191,CUST00868,01/10/2025 11:19,79.38,Starbucks,Food,Houston,ATM,0
TXN107710,CUST00306,05/01/2025 22:07,80.61,Amazon,Retail,LONDON,Mobile App,0
TXN102941,CUST00423,2025-04-01 05:41:00,57.64,Walmart,Retail,los angeles,POS,0
TXN108989,CUST00883,2025-09-27 02:44:00,58.33,  BestBuy  ,Electronics,Delhi,Online,0
TXN107583,CUST00570,03/01/2025 01:24,102.05,amazon,Retail,new york,POS,0
TXN103604,CUST00688,2025-07-02T16:47:00,50.63,atm withdrawal,Cash,  Singapore  ,POS,0
TXN106767,CUST00430,2025-01-14T18:34:00,37.95,  Uber  ,Travel,Los Angeles,POS,0
TXN100563,CUST00076,08/30/2025 20:49,41.31,shell gas,Fuel,Mumbai,Online,0
TXN104737,CUST00524,2025-04-15 09:19:00,191.69,walmart,Retail,New York,Mobile App,0
TXN106534,CUST00224,2025-03-11 21:12:00,15.69,  Delta Airlines  ,Travel,london,POS,0
TXN104108,CUST00179,12-03-2025 21:51:00,22.64,MARRIOTT HOTELS,Travel,Houston,Online,0
TXN105963,CUST00132,2025-03-28T04:12:00,16.8,Walmart,Retail,new york,POS,0
TXN102588,CUST01144,2025-04-04T22:05:00,13.39,Netflix,Subscription,DELHI,Mobile App,0
TXN102983,CUST00521,14-06-2025 22:59:00,117.34,applestore,Electronics,LOS ANGELES,Online,0
TXN102116,CUST01070,20-02-2025 08:55:00,50.99,Target,Retail,PHOENIX,Mobile App,0
TXN100797,CUST00784,2025-01-31 08:52:00,53.37,Uber,Travel,Delhi,POS,0
TXN107143,CUST00099,14-07-2025 08:38:00,101.35,COSTCO,Retail,Phoenix,ATM,0
TXN103400,CUST01122,2025-02-07T23:39:00,15.68,amazon,Retail,Chicago,Online,0
TXN103396,CUST00027,2025-03-02T19:18:00,36.06,EBAY,Retail,bengaluru,Online,0
TXN100628,CUST00799,05/07/2025 23:18,95.68,BestBuy,Electronics,CHICAGO,Online,0
TXN102166,CUST00947,07/19/2025 09:40,30.64,Costco,Retail,bengaluru,ATM,0
TXN105355,CUST00636,08/03/2025 22:42,66.3,  Uber  ,Travel,delhi,ATM,0
TXN106544,CUST00504,2025-04-09T12:32:00,29.87,walmart,Retail,  Phoenix  ,Online,0
TXN102878,CUST00031,2025-02-25T16:19:00,105.64,Amazon,Retail,Delhi,ATM,0
TXN105948,CUST00419,01/14/2025 07:49,62.73,Netflix,Subscription,LONDON,POS,0
TXN108093,CUST00715,04-02-2025 09:16:00,111.23,SHELL GAS,Fuel,chicago,POS,0
TXN103276,CUST00107,2025-07-11T16:03:00,114.96,netflix,Subscription,LONDON,Mobile App,0
TXN105396,CUST01078,2025-07-11 02:46:00,79.31,Target,Retail,MUMBAI,POS,0
TXN100555,CUST00138,12-04-2025 23:37:00,66.48,target,Retail,BENGALURU,ATM,0
TXN107581,CUST00798,2025-05-28T00:48:00,33.94,EBAY,Retail,HOUSTON,POS,0
TXN106452,CUST00371,2025-08-30 08:05:00,85.07,ATM WITHDRAWAL,Cash,Los Angeles,Mobile App,0
TXN104147,CUST01141,2025-05-02T11:43:00,62.21,netflix,Subscription,Los Angeles,Mobile App,0
TXN108932,CUST00991,2025-06-30 07:58:00,34.15,eBay,Retail,  London  ,Online,0
TXN108514,CUST01185,09/02/2025 19:17,90.71,AppleStore,Electronics,Bengaluru,Mobile App,0
TXN102422,CUST00065,2025-08-08 08:19:00,114.36,Netflix,Subscription,  Phoenix  ,Mobile App,0
TXN108743,CUST01065,2025-08-24T23:45:00,4842.79,starbucks,Food,SINGAPORE,Mobile App,1
TXN108394,CUST00696,2025-04-14 13:36:00,8.92,Amazon,Retail,London,Online,0
TXN100255,CUST00303,05-05-2025 01:36:00,51.5,eBay,Retail,LOS ANGELES,Online,0
TXN105659,CUST00557,08/19/2025 14:59,97.0,AMAZON,Retail,  Bengaluru  ,POS,0
TXN102048,CUST00106,2025-04-01 01:08:00,57.73,Amazon,Retail,bengaluru,ATM,0
TXN101163,CUST01026,11-07-2025 15:25:00,188.36,Delta Airlines,Travel,MUMBAI,ATM,0
TXN104629,CUST00507,2025-02-07 15:37:00,71.57,DELTA AIRLINES,Travel,Mumbai,ATM,0
TXN101816,CUST00010,2025-06-19 05:24:00,53.1,PayPal Transfer,Transfer,BENGALURU,Mobile App,0
TXN105545,CUST00346,27-03-2025 06:23:00,42.44,Target,Retail,Delhi,Mobile App,0
TXN101733,CUST00976,12-05-2025 04:20:00,68.82,starbucks,Food,BENGALURU,POS,0
TXN102658,CUST00541,2025-07-04 20:34:00,18.9,Amazon,Retail,Delhi,Online,0
TXN103325,CUST00821,2025-05-25 18:41:00,96.13,  Amazon  ,Retail,LOS ANGELES,POS,0
TXN103539,CUST00306,07/14/2025 05:51,92.03,Shell Gas,Fuel,  Los Angeles  ,POS,0
TXN102668,CUST01142,25-03-2025 00:23:00,16.34,Starbucks,Food,  Chicago  ,Online,0
TXN101987,CUST01101,05/11/2025 19:04,53.38,bestbuy,Electronics,MUMBAI,Mobile App,0
TXN107272,CUST00580,2025-03-29 14:06:00,63.02,target,Retail,Singapore,Online,0
TXN105977,CUST00739,2025-06-08 13:33:00,27.96,amazon,Retail,los angeles,ATM,0
TXN107162,CUST00890,2025-08-04T01:40:00,14.65,  Target  ,Retail,new york,POS,0
TXN108563,CUST00225,06/01/2025 15:59,78.37,shell gas,Fuel,  London  ,Mobile App,0
TXN104106,CUST01027,2025-01-07T07:57:00,135.19,BestBuy,Electronics,singapore,ATM,0
TXN102275,CUST01084,03/04/2025 22:37,24.89,ATM Withdrawal,Cash,london,POS,0
